Weight,Number of Learning Problems, Open State, Final State, Steps, Path
10-90,800, (2-6), (1-6), 1, ->
10-90,800, (3-6), (1-6), 2, ->(2-6)->
10-90,800, (4-6), (1-6), 3, ->(3-6)->(2-6)->
10-90,800, (6-6), (6-6), -1, ->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->(6-6)->
10-90,850, (1-1), (1-6), 7, ->(2-1)->(2-2)->(2-3)->(2-4)->(2-5)->(2-6)->
10-90,850, (2-1), (1-6), 6, ->(2-2)->(2-3)->(2-4)->(2-5)->(2-6)->
10-90,850, (4-1), (1-6), 10, ->(5-1)->(5-2)->(5-3)->(5-4)->(4-4)->(3-4)->(2-4)->(2-5)->(2-6)->
10-90,850, (5-1), (1-6), 9, ->(5-2)->(5-3)->(5-4)->(4-4)->(3-4)->(2-4)->(2-5)->(2-6)->
10-90,850, (2-2), (1-6), 5, ->(2-3)->(2-4)->(2-5)->(2-6)->
10-90,850, (3-2), (1-6), 6, ->(2-2)->(2-3)->(2-4)->(2-5)->(2-6)->
10-90,850, (5-2), (1-6), 8, ->(5-3)->(5-4)->(4-4)->(3-4)->(2-4)->(2-5)->(2-6)->
10-90,850, (6-2), (6-1), 1, ->
10-90,850, (2-3), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
10-90,850, (4-3), (1-6), 6, ->(4-4)->(3-4)->(2-4)->(2-5)->(2-6)->
10-90,850, (5-3), (1-6), 7, ->(5-4)->(4-4)->(3-4)->(2-4)->(2-5)->(2-6)->
10-90,850, (1-4), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
10-90,850, (2-4), (1-6), 3, ->(2-5)->(2-6)->
10-90,850, (3-4), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
10-90,850, (4-4), (1-6), 5, ->(3-4)->(2-4)->(2-5)->(2-6)->
10-90,850, (5-4), (1-6), 6, ->(4-4)->(3-4)->(2-4)->(2-5)->(2-6)->
10-90,850, (6-4), (1-6), 7, ->(5-4)->(4-4)->(3-4)->(2-4)->(2-5)->(2-6)->
10-90,850, (2-5), (1-6), 2, ->(2-6)->
10-90,850, (4-5), (1-6), 4, ->(4-6)->(3-6)->(2-6)->
10-90,850, (5-5), (5-5), -1, ->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->
10-90,850, (6-5), (6-5), -1, ->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->
10-90,850, (2-6), (1-6), 1, ->
10-90,850, (3-6), (1-6), 2, ->(2-6)->
10-90,850, (4-6), (1-6), 3, ->(3-6)->(2-6)->
10-90,850, (6-6), (6-5), -1, ->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->
10-90,900, (1-1), (1-6), 7, ->(2-1)->(2-2)->(2-3)->(2-4)->(2-5)->(2-6)->
10-90,900, (2-1), (1-6), 6, ->(2-2)->(2-3)->(2-4)->(2-5)->(2-6)->
10-90,900, (4-1), (1-6), 10, ->(5-1)->(5-2)->(5-3)->(5-4)->(4-4)->(3-4)->(2-4)->(2-5)->(2-6)->
10-90,900, (5-1), (1-6), 9, ->(5-2)->(5-3)->(5-4)->(4-4)->(3-4)->(2-4)->(2-5)->(2-6)->
10-90,900, (2-2), (1-6), 5, ->(2-3)->(2-4)->(2-5)->(2-6)->
10-90,900, (3-2), (1-6), 6, ->(2-2)->(2-3)->(2-4)->(2-5)->(2-6)->
10-90,900, (5-2), (1-6), 8, ->(5-3)->(5-4)->(4-4)->(3-4)->(2-4)->(2-5)->(2-6)->
10-90,900, (6-2), (6-1), 1, ->
10-90,900, (2-3), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
10-90,900, (4-3), (1-6), 6, ->(4-4)->(3-4)->(2-4)->(2-5)->(2-6)->
10-90,900, (5-3), (1-6), 7, ->(5-4)->(4-4)->(3-4)->(2-4)->(2-5)->(2-6)->
10-90,900, (1-4), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
10-90,900, (2-4), (1-6), 3, ->(2-5)->(2-6)->
10-90,900, (3-4), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
10-90,900, (4-4), (1-6), 5, ->(3-4)->(2-4)->(2-5)->(2-6)->
10-90,900, (5-4), (1-6), 6, ->(4-4)->(3-4)->(2-4)->(2-5)->(2-6)->
10-90,900, (6-4), (1-6), 7, ->(5-4)->(4-4)->(3-4)->(2-4)->(2-5)->(2-6)->
10-90,900, (2-5), (1-6), 2, ->(2-6)->
10-90,900, (4-5), (1-6), 4, ->(4-6)->(3-6)->(2-6)->
10-90,900, (5-5), (5-5), -1, ->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->
10-90,900, (6-5), (6-5), -1, ->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->
10-90,900, (2-6), (1-6), 1, ->
10-90,900, (3-6), (1-6), 2, ->(2-6)->
10-90,900, (4-6), (1-6), 3, ->(3-6)->(2-6)->
10-90,900, (6-6), (6-5), -1, ->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->(6-5)->
10-90,950, (1-1), (1-6), 7, ->(2-1)->(2-2)->(2-3)->(2-4)->(2-5)->(2-6)->
10-90,950, (2-1), (1-6), 6, ->(2-2)->(2-3)->(2-4)->(2-5)->(2-6)->
10-90,950, (4-1), (1-6), 10, ->(5-1)->(5-2)->(5-3)->(5-4)->(4-4)->(3-4)->(2-4)->(2-5)->(2-6)->
10-90,950, (5-1), (1-6), 9, ->(5-2)->(5-3)->(5-4)->(4-4)->(3-4)->(2-4)->(2-5)->(2-6)->
10-90,950, (2-2), (1-6), 5, ->(2-3)->(2-4)->(2-5)->(2-6)->
10-90,950, (3-2), (1-6), 6, ->(2-2)->(2-3)->(2-4)->(2-5)->(2-6)->
10-90,950, (5-2), (1-6), 8, ->(5-3)->(5-4)->(4-4)->(3-4)->(2-4)->(2-5)->(2-6)->
10-90,950, (6-2), (6-1), 1, ->
10-90,950, (2-3), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
10-90,950, (4-3), (1-6), 6, ->(4-4)->(3-4)->(2-4)->(2-5)->(2-6)->
10-90,950, (5-3), (1-6), 7, ->(5-4)->(4-4)->(3-4)->(2-4)->(2-5)->(2-6)->
10-90,950, (1-4), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
10-90,950, (2-4), (1-6), 3, ->(2-5)->(2-6)->
10-90,950, (3-4), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
10-90,950, (4-4), (1-6), 5, ->(3-4)->(2-4)->(2-5)->(2-6)->
10-90,950, (5-4), (1-6), 6, ->(4-4)->(3-4)->(2-4)->(2-5)->(2-6)->
10-90,950, (6-4), (1-6), 7, ->(5-4)->(4-4)->(3-4)->(2-4)->(2-5)->(2-6)->
10-90,950, (2-5), (1-6), 2, ->(2-6)->
10-90,950, (4-5), (1-6), 4, ->(4-6)->(3-6)->(2-6)->
10-90,950, (5-5), (5-5), -1, ->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->
10-90,950, (6-5), (5-5), -1, ->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->
10-90,950, (2-6), (1-6), 1, ->
10-90,950, (3-6), (1-6), 2, ->(2-6)->
10-90,950, (4-6), (1-6), 3, ->(3-6)->(2-6)->
10-90,950, (6-6), (5-5), -1, ->(6-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->
10-90,1000, (1-1), (1-6), 7, ->(2-1)->(2-2)->(2-3)->(2-4)->(2-5)->(2-6)->
10-90,1000, (2-1), (1-6), 6, ->(2-2)->(2-3)->(2-4)->(2-5)->(2-6)->
10-90,1000, (4-1), (1-6), 10, ->(5-1)->(5-2)->(5-3)->(5-4)->(4-4)->(3-4)->(2-4)->(2-5)->(2-6)->
10-90,1000, (5-1), (1-6), 9, ->(5-2)->(5-3)->(5-4)->(4-4)->(3-4)->(2-4)->(2-5)->(2-6)->
10-90,1000, (2-2), (1-6), 5, ->(2-3)->(2-4)->(2-5)->(2-6)->
10-90,1000, (3-2), (1-6), 6, ->(2-2)->(2-3)->(2-4)->(2-5)->(2-6)->
10-90,1000, (5-2), (1-6), 8, ->(5-3)->(5-4)->(4-4)->(3-4)->(2-4)->(2-5)->(2-6)->
10-90,1000, (6-2), (6-1), 1, ->
10-90,1000, (2-3), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
10-90,1000, (4-3), (1-6), 6, ->(4-4)->(3-4)->(2-4)->(2-5)->(2-6)->
10-90,1000, (5-3), (1-6), 7, ->(5-4)->(4-4)->(3-4)->(2-4)->(2-5)->(2-6)->
10-90,1000, (1-4), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
10-90,1000, (2-4), (1-6), 3, ->(2-5)->(2-6)->
10-90,1000, (3-4), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
10-90,1000, (4-4), (1-6), 5, ->(3-4)->(2-4)->(2-5)->(2-6)->
10-90,1000, (5-4), (1-6), 6, ->(4-4)->(3-4)->(2-4)->(2-5)->(2-6)->
10-90,1000, (6-4), (1-6), 7, ->(5-4)->(4-4)->(3-4)->(2-4)->(2-5)->(2-6)->
10-90,1000, (2-5), (1-6), 2, ->(2-6)->
10-90,1000, (4-5), (1-6), 4, ->(4-6)->(3-6)->(2-6)->
10-90,1000, (5-5), (5-5), -1, ->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->
10-90,1000, (6-5), (5-5), -1, ->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->
10-90,1000, (2-6), (1-6), 1, ->
10-90,1000, (3-6), (1-6), 2, ->(2-6)->
10-90,1000, (4-6), (1-6), 3, ->(3-6)->(2-6)->
10-90,1000, (6-6), (5-5), -1, ->(6-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->(5-5)->
10-90,1050, (1-1), (1-6), 7, ->(2-1)->(2-2)->(2-3)->(2-4)->(2-5)->(2-6)->
10-90,1050, (2-1), (1-6), 6, ->(2-2)->(2-3)->(2-4)->(2-5)->(2-6)->
10-90,1050, (4-1), (1-6), 10, ->(5-1)->(5-2)->(5-3)->(5-4)->(4-4)->(3-4)->(2-4)->(2-5)->(2-6)->
10-90,1050, (5-1), (1-6), 9, ->(5-2)->(5-3)->(5-4)->(4-4)->(3-4)->(2-4)->(2-5)->(2-6)->
10-90,1050, (2-2), (1-6), 5, ->(2-3)->(2-4)->(2-5)->(2-6)->
10-90,1050, (3-2), (1-6), 6, ->(2-2)->(2-3)->(2-4)->(2-5)->(2-6)->
10-90,1050, (5-2), (1-6), 8, ->(5-3)->(5-4)->(4-4)->(3-4)->(2-4)->(2-5)->(2-6)->
10-90,1050, (6-2), (6-1), 1, ->
10-90,1050, (2-3), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
10-90,1050, (4-3), (1-6), 6, ->(4-4)->(3-4)->(2-4)->(2-5)->(2-6)->
10-90,1050, (5-3), (1-6), 7, ->(5-4)->(4-4)->(3-4)->(2-4)->(2-5)->(2-6)->
10-90,1050, (1-4), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
10-90,1050, (2-4), (1-6), 3, ->(2-5)->(2-6)->
10-90,1050, (3-4), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
10-90,1050, (4-4), (1-6), 5, ->(3-4)->(2-4)->(2-5)->(2-6)->
10-90,1050, (5-4), (1-6), 6, ->(4-4)->(3-4)->(2-4)->(2-5)->(2-6)->
10-90,1050, (6-4), (1-6), 7, ->(5-4)->(4-4)->(3-4)->(2-4)->(2-5)->(2-6)->
10-90,1050, (2-5), (1-6), 2, ->(2-6)->
10-90,1050, (4-5), (1-6), 4, ->(4-6)->(3-6)->(2-6)->
10-90,1050, (5-5), (1-6), 5, ->(4-5)->(4-6)->(3-6)->(2-6)->
10-90,1050, (6-5), (1-6), 6, ->(5-5)->(4-5)->(4-6)->(3-6)->(2-6)->
10-90,1050, (2-6), (1-6), 1, ->
10-90,1050, (3-6), (1-6), 2, ->(2-6)->
10-90,1050, (4-6), (1-6), 3, ->(3-6)->(2-6)->
10-90,1050, (6-6), (1-6), 7, ->(6-5)->(5-5)->(4-5)->(4-6)->(3-6)->(2-6)->
10-90,1100, (1-1), (1-6), 7, ->(2-1)->(2-2)->(2-3)->(2-4)->(2-5)->(2-6)->
10-90,1100, (2-1), (1-6), 6, ->(2-2)->(2-3)->(2-4)->(2-5)->(2-6)->
10-90,1100, (4-1), (1-6), 10, ->(5-1)->(5-2)->(5-3)->(5-4)->(4-4)->(3-4)->(2-4)->(2-5)->(2-6)->
10-90,1100, (5-1), (1-6), 9, ->(5-2)->(5-3)->(5-4)->(4-4)->(3-4)->(2-4)->(2-5)->(2-6)->
10-90,1100, (2-2), (1-6), 5, ->(2-3)->(2-4)->(2-5)->(2-6)->
10-90,1100, (3-2), (1-6), 6, ->(2-2)->(2-3)->(2-4)->(2-5)->(2-6)->
10-90,1100, (5-2), (1-6), 8, ->(5-3)->(5-4)->(4-4)->(3-4)->(2-4)->(2-5)->(2-6)->
10-90,1100, (6-2), (6-1), 1, ->
10-90,1100, (2-3), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
10-90,1100, (4-3), (1-6), 6, ->(4-4)->(3-4)->(2-4)->(2-5)->(2-6)->
10-90,1100, (5-3), (1-6), 7, ->(5-4)->(4-4)->(3-4)->(2-4)->(2-5)->(2-6)->
10-90,1100, (1-4), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
10-90,1100, (2-4), (1-6), 3, ->(2-5)->(2-6)->
10-90,1100, (3-4), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
10-90,1100, (4-4), (1-6), 5, ->(3-4)->(2-4)->(2-5)->(2-6)->
10-90,1100, (5-4), (1-6), 6, ->(4-4)->(3-4)->(2-4)->(2-5)->(2-6)->
10-90,1100, (6-4), (1-6), 7, ->(5-4)->(4-4)->(3-4)->(2-4)->(2-5)->(2-6)->
10-90,1100, (2-5), (1-6), 2, ->(2-6)->
10-90,1100, (4-5), (1-6), 4, ->(4-6)->(3-6)->(2-6)->
10-90,1100, (5-5), (1-6), 5, ->(4-5)->(4-6)->(3-6)->(2-6)->
10-90,1100, (6-5), (1-6), 6, ->(5-5)->(4-5)->(4-6)->(3-6)->(2-6)->
10-90,1100, (2-6), (1-6), 1, ->
10-90,1100, (3-6), (1-6), 2, ->(2-6)->
10-90,1100, (4-6), (1-6), 3, ->(3-6)->(2-6)->
10-90,1100, (6-6), (1-6), 7, ->(6-5)->(5-5)->(4-5)->(4-6)->(3-6)->(2-6)->
10-90,1150, (1-1), (1-6), 7, ->(2-1)->(2-2)->(2-3)->(2-4)->(2-5)->(2-6)->
10-90,1150, (2-1), (1-6), 6, ->(2-2)->(2-3)->(2-4)->(2-5)->(2-6)->
10-90,1150, (4-1), (1-6), 10, ->(5-1)->(5-2)->(5-3)->(5-4)->(5-5)->(4-5)->(4-6)->(3-6)->(2-6)->
10-90,1150, (5-1), (1-6), 9, ->(5-2)->(5-3)->(5-4)->(5-5)->(4-5)->(4-6)->(3-6)->(2-6)->
10-90,1150, (2-2), (1-6), 5, ->(2-3)->(2-4)->(2-5)->(2-6)->
10-90,1150, (3-2), (1-6), 6, ->(2-2)->(2-3)->(2-4)->(2-5)->(2-6)->
10-90,1150, (5-2), (1-6), 8, ->(5-3)->(5-4)->(5-5)->(4-5)->(4-6)->(3-6)->(2-6)->
10-90,1150, (6-2), (6-1), 1, ->
10-90,1150, (2-3), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
10-90,1150, (4-3), (1-6), 6, ->(4-4)->(4-5)->(4-6)->(3-6)->(2-6)->
10-90,1150, (5-3), (1-6), 7, ->(5-4)->(5-5)->(4-5)->(4-6)->(3-6)->(2-6)->
10-90,1150, (1-4), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
10-90,1150, (2-4), (1-6), 3, ->(2-5)->(2-6)->
10-90,1150, (3-4), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
10-90,1150, (4-4), (1-6), 5, ->(4-5)->(4-6)->(3-6)->(2-6)->
10-90,1150, (5-4), (1-6), 6, ->(5-5)->(4-5)->(4-6)->(3-6)->(2-6)->
10-90,1150, (6-4), (1-6), 7, ->(5-4)->(5-5)->(4-5)->(4-6)->(3-6)->(2-6)->
10-90,1150, (2-5), (1-6), 2, ->(2-6)->
10-90,1150, (4-5), (1-6), 4, ->(4-6)->(3-6)->(2-6)->
10-90,1150, (5-5), (1-6), 5, ->(4-5)->(4-6)->(3-6)->(2-6)->
10-90,1150, (6-5), (1-6), 6, ->(5-5)->(4-5)->(4-6)->(3-6)->(2-6)->
10-90,1150, (2-6), (1-6), 1, ->
10-90,1150, (3-6), (1-6), 2, ->(2-6)->
10-90,1150, (4-6), (1-6), 3, ->(3-6)->(2-6)->
10-90,1150, (6-6), (1-6), 7, ->(6-5)->(5-5)->(4-5)->(4-6)->(3-6)->(2-6)->
10-90,1200, (1-1), (1-6), 7, ->(2-1)->(2-2)->(2-3)->(2-4)->(2-5)->(2-6)->
10-90,1200, (2-1), (1-6), 6, ->(2-2)->(2-3)->(2-4)->(2-5)->(2-6)->
10-90,1200, (4-1), (1-6), 10, ->(5-1)->(5-2)->(5-3)->(5-4)->(5-5)->(4-5)->(4-6)->(3-6)->(2-6)->
10-90,1200, (5-1), (1-6), 9, ->(5-2)->(5-3)->(5-4)->(5-5)->(4-5)->(4-6)->(3-6)->(2-6)->
10-90,1200, (2-2), (1-6), 5, ->(2-3)->(2-4)->(2-5)->(2-6)->
10-90,1200, (3-2), (1-6), 6, ->(2-2)->(2-3)->(2-4)->(2-5)->(2-6)->
10-90,1200, (5-2), (1-6), 8, ->(5-3)->(5-4)->(5-5)->(4-5)->(4-6)->(3-6)->(2-6)->
10-90,1200, (6-2), (6-1), 1, ->
10-90,1200, (2-3), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
10-90,1200, (4-3), (1-6), 6, ->(4-4)->(4-5)->(4-6)->(3-6)->(2-6)->
10-90,1200, (5-3), (1-6), 7, ->(5-4)->(5-5)->(4-5)->(4-6)->(3-6)->(2-6)->
10-90,1200, (1-4), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
10-90,1200, (2-4), (1-6), 3, ->(2-5)->(2-6)->
10-90,1200, (3-4), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
10-90,1200, (4-4), (1-6), 5, ->(4-5)->(4-6)->(3-6)->(2-6)->
10-90,1200, (5-4), (1-6), 6, ->(5-5)->(4-5)->(4-6)->(3-6)->(2-6)->
10-90,1200, (6-4), (1-6), 7, ->(5-4)->(5-5)->(4-5)->(4-6)->(3-6)->(2-6)->
10-90,1200, (2-5), (1-6), 2, ->(2-6)->
10-90,1200, (4-5), (1-6), 4, ->(4-6)->(3-6)->(2-6)->
10-90,1200, (5-5), (1-6), 5, ->(4-5)->(4-6)->(3-6)->(2-6)->
10-90,1200, (6-5), (1-6), 6, ->(5-5)->(4-5)->(4-6)->(3-6)->(2-6)->
10-90,1200, (2-6), (1-6), 1, ->
10-90,1200, (3-6), (1-6), 2, ->(2-6)->
10-90,1200, (4-6), (1-6), 3, ->(3-6)->(2-6)->
10-90,1200, (6-6), (1-6), 7, ->(6-5)->(5-5)->(4-5)->(4-6)->(3-6)->(2-6)->
10-90,1250, (1-1), (1-6), 7, ->(2-1)->(2-2)->(2-3)->(2-4)->(2-5)->(2-6)->
10-90,1250, (2-1), (1-6), 6, ->(2-2)->(2-3)->(2-4)->(2-5)->(2-6)->
10-90,1250, (4-1), (1-6), 10, ->(5-1)->(5-2)->(5-3)->(5-4)->(5-5)->(4-5)->(4-6)->(3-6)->(2-6)->
10-90,1250, (5-1), (1-6), 9, ->(5-2)->(5-3)->(5-4)->(5-5)->(4-5)->(4-6)->(3-6)->(2-6)->
10-90,1250, (2-2), (1-6), 5, ->(2-3)->(2-4)->(2-5)->(2-6)->
10-90,1250, (3-2), (1-6), 6, ->(2-2)->(2-3)->(2-4)->(2-5)->(2-6)->
10-90,1250, (5-2), (1-6), 8, ->(5-3)->(5-4)->(5-5)->(4-5)->(4-6)->(3-6)->(2-6)->
10-90,1250, (6-2), (6-1), 1, ->
10-90,1250, (2-3), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
10-90,1250, (4-3), (1-6), 6, ->(4-4)->(4-5)->(4-6)->(3-6)->(2-6)->
10-90,1250, (5-3), (1-6), 7, ->(5-4)->(5-5)->(4-5)->(4-6)->(3-6)->(2-6)->
10-90,1250, (1-4), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
10-90,1250, (2-4), (1-6), 3, ->(2-5)->(2-6)->
10-90,1250, (3-4), (1-6), 4, ->(2-4)->(2-5)->(2-6)->
10-90,1250, (4-4), (1-6), 5, ->(4-5)->(4-6)->(3-6)->(2-6)->
