Weight,Number of Learning Problems, Open State, Final State, Steps, Path
10-90,1200, (7-7), (1-7), 8, ->(7-6)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1300, (1-1), (1-7), 6, ->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,1300, (2-1), (1-7), 7, ->(2-2)->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,1300, (3-1), (1-7), 8, ->(2-1)->(2-2)->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,1300, (4-1), (1-7), 9, ->(4-2)->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,1300, (5-1), (1-7), 10, ->(4-1)->(4-2)->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,1300, (1-2), (1-7), 5, ->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,1300, (2-2), (1-7), 6, ->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,1300, (4-2), (1-7), 8, ->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,1300, (7-2), (1-7), 11, ->(7-3)->(7-4)->(6-4)->(6-5)->(5-5)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1300, (1-3), (1-7), 4, ->(1-4)->(1-5)->(1-6)->
10-90,1300, (3-3), (1-7), 6, ->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,1300, (4-3), (1-7), 7, ->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,1300, (5-3), (1-7), 8, ->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,1300, (6-3), (1-7), 9, ->(6-4)->(6-5)->(5-5)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1300, (7-3), (1-7), 10, ->(7-4)->(6-4)->(6-5)->(5-5)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1300, (1-4), (1-7), 3, ->(1-5)->(1-6)->
10-90,1300, (2-4), (1-7), 4, ->(1-4)->(1-5)->(1-6)->
10-90,1300, (3-4), (1-7), 5, ->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,1300, (6-4), (1-7), 8, ->(6-5)->(5-5)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1300, (7-4), (1-7), 9, ->(6-4)->(6-5)->(5-5)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1300, (1-5), (1-7), 2, ->(1-6)->
10-90,1300, (3-5), (1-7), 4, ->(3-6)->(3-7)->(2-7)->
10-90,1300, (5-5), (1-7), 6, ->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1300, (6-5), (1-7), 7, ->(5-5)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1300, (1-6), (1-7), 1, ->
10-90,1300, (3-6), (1-7), 3, ->(3-7)->(2-7)->
10-90,1300, (4-6), (1-7), 4, ->(4-7)->(3-7)->(2-7)->
10-90,1300, (5-6), (1-7), 5, ->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1300, (6-6), (1-7), 6, ->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1300, (7-6), (7-6), -1, ->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->(7-6)->
10-90,1300, (2-7), (1-7), 1, ->
10-90,1300, (3-7), (1-7), 2, ->(2-7)->
10-90,1300, (4-7), (1-7), 3, ->(3-7)->(2-7)->
10-90,1300, (5-7), (1-7), 4, ->(4-7)->(3-7)->(2-7)->
10-90,1300, (7-7), (7-7), -1, ->(7-7)->(7-7)->(7-7)->(7-7)->(7-7)->(7-7)->(7-7)->(7-7)->(7-7)->(7-7)->(7-7)->(7-7)->(7-7)->(7-7)->(7-7)->(7-7)->(7-7)->(7-7)->(7-7)->(7-7)->(7-7)->(7-7)->(7-7)->(7-7)->(7-7)->(7-7)->(7-7)->(7-7)->(7-7)->(7-7)->(7-7)->(7-7)->(7-7)->(7-7)->(7-7)->(7-7)->(7-7)->(7-7)->(7-7)->(7-7)->(7-7)->(7-7)->(7-7)->(7-7)->(7-7)->(7-7)->(7-7)->(7-7)->(7-7)->(7-7)->(7-7)->
10-90,1400, (1-1), (1-7), 6, ->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,1400, (2-1), (1-7), 7, ->(2-2)->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,1400, (3-1), (1-7), 8, ->(2-1)->(2-2)->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,1400, (4-1), (1-7), 9, ->(4-2)->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,1400, (5-1), (1-7), 10, ->(4-1)->(4-2)->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,1400, (1-2), (1-7), 5, ->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,1400, (2-2), (1-7), 6, ->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,1400, (4-2), (1-7), 8, ->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,1400, (7-2), (1-7), 11, ->(7-3)->(7-4)->(6-4)->(6-5)->(5-5)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1400, (1-3), (1-7), 4, ->(1-4)->(1-5)->(1-6)->
10-90,1400, (3-3), (1-7), 6, ->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,1400, (4-3), (1-7), 7, ->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,1400, (5-3), (1-7), 8, ->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,1400, (6-3), (1-7), 9, ->(6-4)->(6-5)->(5-5)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1400, (7-3), (1-7), 10, ->(7-4)->(6-4)->(6-5)->(5-5)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1400, (1-4), (1-7), 3, ->(1-5)->(1-6)->
10-90,1400, (2-4), (1-7), 4, ->(1-4)->(1-5)->(1-6)->
10-90,1400, (3-4), (1-7), 5, ->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,1400, (6-4), (1-7), 8, ->(6-5)->(5-5)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1400, (7-4), (1-7), 9, ->(6-4)->(6-5)->(5-5)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1400, (1-5), (1-7), 2, ->(1-6)->
10-90,1400, (3-5), (1-7), 4, ->(3-6)->(3-7)->(2-7)->
10-90,1400, (5-5), (1-7), 6, ->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1400, (6-5), (1-7), 7, ->(5-5)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1400, (1-6), (1-7), 1, ->
10-90,1400, (3-6), (1-7), 3, ->(3-7)->(2-7)->
10-90,1400, (4-6), (1-7), 4, ->(4-7)->(3-7)->(2-7)->
10-90,1400, (5-6), (1-7), 5, ->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1400, (6-6), (1-7), 6, ->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1400, (7-6), (1-7), 7, ->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1400, (2-7), (1-7), 1, ->
10-90,1400, (3-7), (1-7), 2, ->(2-7)->
10-90,1400, (4-7), (1-7), 3, ->(3-7)->(2-7)->
10-90,1400, (5-7), (1-7), 4, ->(4-7)->(3-7)->(2-7)->
10-90,1400, (7-7), (1-7), 8, ->(7-6)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1500, (1-1), (1-7), 6, ->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,1500, (2-1), (1-7), 7, ->(2-2)->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,1500, (3-1), (1-7), 8, ->(2-1)->(2-2)->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,1500, (4-1), (1-7), 9, ->(4-2)->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,1500, (5-1), (1-7), 10, ->(4-1)->(4-2)->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,1500, (1-2), (1-7), 5, ->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,1500, (2-2), (1-7), 6, ->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,1500, (4-2), (1-7), 8, ->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,1500, (7-2), (1-7), 11, ->(7-3)->(7-4)->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1500, (1-3), (1-7), 4, ->(1-4)->(1-5)->(1-6)->
10-90,1500, (3-3), (1-7), 6, ->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,1500, (4-3), (1-7), 7, ->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,1500, (5-3), (1-7), 8, ->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,1500, (6-3), (1-7), 9, ->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1500, (7-3), (1-7), 10, ->(7-4)->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1500, (1-4), (1-7), 3, ->(1-5)->(1-6)->
10-90,1500, (2-4), (1-7), 4, ->(1-4)->(1-5)->(1-6)->
10-90,1500, (3-4), (1-7), 5, ->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,1500, (6-4), (1-7), 8, ->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1500, (7-4), (1-7), 9, ->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1500, (1-5), (1-7), 2, ->(1-6)->
10-90,1500, (3-5), (1-7), 4, ->(3-6)->(3-7)->(2-7)->
10-90,1500, (5-5), (1-7), 6, ->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1500, (6-5), (1-7), 7, ->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1500, (1-6), (1-7), 1, ->
10-90,1500, (3-6), (1-7), 3, ->(3-7)->(2-7)->
10-90,1500, (4-6), (1-7), 4, ->(4-7)->(3-7)->(2-7)->
10-90,1500, (5-6), (1-7), 5, ->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1500, (6-6), (1-7), 6, ->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1500, (7-6), (1-7), 7, ->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1500, (2-7), (1-7), 1, ->
10-90,1500, (3-7), (1-7), 2, ->(2-7)->
10-90,1500, (4-7), (1-7), 3, ->(3-7)->(2-7)->
10-90,1500, (5-7), (1-7), 4, ->(4-7)->(3-7)->(2-7)->
10-90,1500, (7-7), (1-7), 8, ->(7-6)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1600, (1-1), (1-7), 6, ->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,1600, (2-1), (2-2), -1, ->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->
10-90,1600, (3-1), (2-2), -1, ->(2-1)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->
10-90,1600, (4-1), (1-7), 9, ->(4-2)->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,1600, (5-1), (1-7), 10, ->(4-1)->(4-2)->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,1600, (1-2), (1-7), 5, ->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,1600, (2-2), (2-2), -1, ->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->(2-2)->
10-90,1600, (4-2), (1-7), 8, ->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,1600, (7-2), (1-7), 11, ->(7-3)->(7-4)->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1600, (1-3), (1-7), 4, ->(1-4)->(1-5)->(1-6)->
10-90,1600, (3-3), (1-7), 6, ->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,1600, (4-3), (1-7), 7, ->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,1600, (5-3), (1-7), 8, ->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,1600, (6-3), (1-7), 9, ->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1600, (7-3), (1-7), 10, ->(7-4)->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1600, (1-4), (1-7), 3, ->(1-5)->(1-6)->
10-90,1600, (2-4), (1-7), 4, ->(1-4)->(1-5)->(1-6)->
10-90,1600, (3-4), (1-7), 5, ->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,1600, (6-4), (1-7), 8, ->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1600, (7-4), (1-7), 9, ->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1600, (1-5), (1-7), 2, ->(1-6)->
10-90,1600, (3-5), (1-7), 4, ->(3-6)->(3-7)->(2-7)->
10-90,1600, (5-5), (1-7), 6, ->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1600, (6-5), (1-7), 7, ->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1600, (1-6), (1-7), 1, ->
10-90,1600, (3-6), (1-7), 3, ->(3-7)->(2-7)->
10-90,1600, (4-6), (1-7), 4, ->(4-7)->(3-7)->(2-7)->
10-90,1600, (5-6), (1-7), 5, ->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1600, (6-6), (1-7), 6, ->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1600, (7-6), (1-7), 7, ->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1600, (2-7), (1-7), 1, ->
10-90,1600, (3-7), (1-7), 2, ->(2-7)->
10-90,1600, (4-7), (1-7), 3, ->(3-7)->(2-7)->
10-90,1600, (5-7), (1-7), 4, ->(4-7)->(3-7)->(2-7)->
10-90,1600, (7-7), (1-7), 8, ->(7-6)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1700, (1-1), (1-7), 6, ->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,1700, (2-1), (1-7), 7, ->(2-2)->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,1700, (3-1), (1-7), 8, ->(2-1)->(2-2)->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,1700, (4-1), (1-7), 9, ->(4-2)->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,1700, (5-1), (1-7), 10, ->(4-1)->(4-2)->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,1700, (1-2), (1-7), 5, ->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,1700, (2-2), (1-7), 6, ->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,1700, (4-2), (1-7), 8, ->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,1700, (7-2), (1-7), 11, ->(7-3)->(7-4)->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1700, (1-3), (1-7), 4, ->(1-4)->(1-5)->(1-6)->
10-90,1700, (3-3), (1-7), 6, ->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,1700, (4-3), (1-7), 7, ->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,1700, (5-3), (1-7), 8, ->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,1700, (6-3), (1-7), 9, ->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1700, (7-3), (1-7), 10, ->(7-4)->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1700, (1-4), (1-7), 3, ->(1-5)->(1-6)->
10-90,1700, (2-4), (1-7), 4, ->(1-4)->(1-5)->(1-6)->
10-90,1700, (3-4), (1-7), 5, ->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,1700, (6-4), (1-7), 8, ->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1700, (7-4), (1-7), 9, ->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1700, (1-5), (1-7), 2, ->(1-6)->
10-90,1700, (3-5), (1-7), 4, ->(3-6)->(3-7)->(2-7)->
10-90,1700, (5-5), (1-7), 6, ->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1700, (6-5), (1-7), 7, ->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1700, (1-6), (1-7), 1, ->
10-90,1700, (3-6), (1-7), 3, ->(3-7)->(2-7)->
10-90,1700, (4-6), (1-7), 4, ->(4-7)->(3-7)->(2-7)->
10-90,1700, (5-6), (1-7), 5, ->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1700, (6-6), (1-7), 6, ->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1700, (7-6), (1-7), 7, ->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1700, (2-7), (1-7), 1, ->
10-90,1700, (3-7), (1-7), 2, ->(2-7)->
10-90,1700, (4-7), (1-7), 3, ->(3-7)->(2-7)->
10-90,1700, (5-7), (1-7), 4, ->(4-7)->(3-7)->(2-7)->
10-90,1700, (7-7), (1-7), 8, ->(7-6)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1800, (1-1), (1-7), 6, ->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,1800, (2-1), (1-7), 7, ->(2-2)->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,1800, (3-1), (1-7), 8, ->(2-1)->(2-2)->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,1800, (4-1), (1-7), 9, ->(4-2)->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,1800, (5-1), (1-7), 10, ->(4-1)->(4-2)->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,1800, (1-2), (1-7), 5, ->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,1800, (2-2), (1-7), 6, ->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,1800, (4-2), (1-7), 8, ->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,1800, (7-2), (1-7), 11, ->(7-3)->(7-4)->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1800, (1-3), (1-7), 4, ->(1-4)->(1-5)->(1-6)->
10-90,1800, (3-3), (1-7), 6, ->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,1800, (4-3), (1-7), 7, ->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,1800, (5-3), (1-7), 8, ->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,1800, (6-3), (1-7), 9, ->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1800, (7-3), (1-7), 10, ->(7-4)->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1800, (1-4), (1-7), 3, ->(1-5)->(1-6)->
10-90,1800, (2-4), (1-7), 4, ->(1-4)->(1-5)->(1-6)->
10-90,1800, (3-4), (1-7), 5, ->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,1800, (6-4), (1-7), 8, ->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1800, (7-4), (1-7), 9, ->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1800, (1-5), (1-7), 2, ->(1-6)->
10-90,1800, (3-5), (1-7), 4, ->(3-6)->(3-7)->(2-7)->
10-90,1800, (5-5), (1-7), 6, ->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1800, (6-5), (1-7), 7, ->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1800, (1-6), (1-7), 1, ->
10-90,1800, (3-6), (1-7), 3, ->(3-7)->(2-7)->
10-90,1800, (4-6), (1-7), 4, ->(4-7)->(3-7)->(2-7)->
10-90,1800, (5-6), (1-7), 5, ->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1800, (6-6), (1-7), 6, ->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1800, (7-6), (1-7), 7, ->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1800, (2-7), (1-7), 1, ->
10-90,1800, (3-7), (1-7), 2, ->(2-7)->
10-90,1800, (4-7), (1-7), 3, ->(3-7)->(2-7)->
10-90,1800, (5-7), (1-7), 4, ->(4-7)->(3-7)->(2-7)->
10-90,1800, (7-7), (1-7), 8, ->(7-6)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1900, (1-1), (1-7), 6, ->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,1900, (2-1), (1-7), 7, ->(2-2)->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,1900, (3-1), (1-7), 8, ->(2-1)->(2-2)->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,1900, (4-1), (1-7), 9, ->(4-2)->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,1900, (5-1), (1-7), 10, ->(4-1)->(4-2)->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,1900, (1-2), (1-7), 5, ->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,1900, (2-2), (1-7), 6, ->(1-2)->(1-3)->(1-4)->(1-5)->(1-6)->
10-90,1900, (4-2), (1-7), 8, ->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,1900, (7-2), (1-7), 11, ->(7-3)->(7-4)->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1900, (1-3), (1-7), 4, ->(1-4)->(1-5)->(1-6)->
10-90,1900, (3-3), (1-7), 6, ->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,1900, (4-3), (1-7), 7, ->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,1900, (5-3), (1-7), 8, ->(4-3)->(3-3)->(3-4)->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,1900, (6-3), (1-7), 9, ->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1900, (7-3), (1-7), 10, ->(7-4)->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1900, (1-4), (1-7), 3, ->(1-5)->(1-6)->
10-90,1900, (2-4), (1-7), 4, ->(1-4)->(1-5)->(1-6)->
10-90,1900, (3-4), (1-7), 5, ->(3-5)->(3-6)->(3-7)->(2-7)->
10-90,1900, (6-4), (1-7), 8, ->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1900, (7-4), (1-7), 9, ->(6-4)->(6-5)->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1900, (1-5), (1-7), 2, ->(1-6)->
10-90,1900, (3-5), (1-7), 4, ->(3-6)->(3-7)->(2-7)->
10-90,1900, (5-5), (1-7), 6, ->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1900, (6-5), (1-7), 7, ->(6-6)->(5-6)->(5-7)->(4-7)->(3-7)->(2-7)->
10-90,1900, (1-6), (1-7), 1, ->
10-90,1900, (3-6), (1-7), 3, ->(3-7)->(2-7)->
10-90,1900, (4-6), (1-7), 4, ->(4-7)->(3-7)->(2-7)->
10-90,1900, (5-6), (1-7), 5, ->(5-7)->(4-7)->(3-7)->(2-7)->
